PduType;ClientThreadName;ServerThreadName;UserName;AuditTime;
Chat  ;Client-Client-Thread-1;null;Client-Thread-1;Fri Nov 08 16:45:25 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-3;null;Client-Thread-3;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-12;null;Client-Thread-12;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-2;null;Client-Thread-2;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-10;null;Client-Thread-10;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-11;null;Client-Thread-11;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-17;null;Client-Thread-17;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-19;null;Client-Thread-19;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-20;null;Client-Thread-20;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-2;null;Client-Thread-2;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-7;null;Client-Thread-7;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-7;null;Client-Thread-7;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-19;null;Client-Thread-19;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-6;null;Client-Thread-6;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-14;null;Client-Thread-14;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-16;null;Client-Thread-16;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-15;null;Client-Thread-15;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-3;null;Client-Thread-3;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-8;null;Client-Thread-8;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-13;null;Client-Thread-13;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-5;null;Client-Thread-5;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-20;null;Client-Thread-20;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-7;null;Client-Thread-7;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-14;null;Client-Thread-14;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-20;null;Client-Thread-20;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-4;null;Client-Thread-4;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-9;null;Client-Thread-9;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-17;null;Client-Thread-17;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-11;null;Client-Thread-11;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-11;null;Client-Thread-11;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-11;null;Client-Thread-11;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-7;null;Client-Thread-7;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-11;null;Client-Thread-11;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-1;null;Client-Thread-1;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-7;null;Client-Thread-7;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-19;null;Client-Thread-19;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-9;null;Client-Thread-9;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-3;null;Client-Thread-3;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-3;null;Client-Thread-3;Fri Nov 08 16:45:26 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-10;null;Client-Thread-10;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-14;null;Client-Thread-14;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-12;null;Client-Thread-12;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-8;null;Client-Thread-8;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-16;null;Client-Thread-16;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-4;null;Client-Thread-4;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-6;null;Client-Thread-6;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-17;null;Client-Thread-17;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-5;null;Client-Thread-5;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-15;null;Client-Thread-15;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-2;null;Client-Thread-2;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-20;null;Client-Thread-20;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-20;null;Client-Thread-20;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-10;null;Client-Thread-10;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-12;null;Client-Thread-12;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-9;null;Client-Thread-9;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-7;null;Client-Thread-7;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-13;null;Client-Thread-13;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-19;null;Client-Thread-19;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-16;null;Client-Thread-16;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-14;null;Client-Thread-14;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-13;null;Client-Thread-13;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-12;null;Client-Thread-12;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-1;null;Client-Thread-1;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-6;null;Client-Thread-6;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-13;null;Client-Thread-13;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-16;null;Client-Thread-16;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-4;null;Client-Thread-4;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-4;null;Client-Thread-4;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-15;null;Client-Thread-15;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-20;null;Client-Thread-20;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-2;null;Client-Thread-2;Fri Nov 08 16:45:27 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-1;null;Client-Thread-1;Fri Nov 08 16:45:28 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-10;null;Client-Thread-10;Fri Nov 08 16:45:28 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-2;null;Client-Thread-2;Fri Nov 08 16:45:28 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-19;null;Client-Thread-19;Fri Nov 08 16:45:28 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-7;null;Client-Thread-7;Fri Nov 08 16:45:28 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-1;null;Client-Thread-1;Fri Nov 08 16:45:28 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-4;null;Client-Thread-4;Fri Nov 08 16:45:28 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-14;null;Client-Thread-14;Fri Nov 08 16:45:28 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-16;null;Client-Thread-16;Fri Nov 08 16:45:28 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-13;null;Client-Thread-13;Fri Nov 08 16:45:28 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-2;null;Client-Thread-2;Fri Nov 08 16:45:28 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-14;null;Client-Thread-14;Fri Nov 08 16:45:28 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-6;null;Client-Thread-6;Fri Nov 08 16:45:28 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-10;null;Client-Thread-10;Fri Nov 08 16:45:28 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-6;null;Client-Thread-6;Fri Nov 08 16:45:28 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-15;null;Client-Thread-15;Fri Nov 08 16:45:28 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-10;null;Client-Thread-10;Fri Nov 08 16:45:29 CET 2019;++++++++++++++++++++;
Logout;Client-Client-Thread-3;null;Client-Thread-3;Fri Nov 08 16:45:31 CET 2019;null;
Logout;Client-Client-Thread-12;null;Client-Thread-12;Fri Nov 08 16:45:31 CET 2019;null;
Logout;Client-Client-Thread-1;null;Client-Thread-1;Fri Nov 08 16:45:31 CET 2019;null;
Logout;Client-Client-Thread-18;null;Client-Thread-18;Fri Nov 08 16:45:31 CET 2019;null;
Logout;Client-Client-Thread-19;null;Client-Thread-19;Fri Nov 08 16:45:31 CET 2019;null;
Logout;Client-Client-Thread-8;null;Client-Thread-8;Fri Nov 08 16:45:31 CET 2019;null;
Logout;Client-Client-Thread-11;null;Client-Thread-11;Fri Nov 08 16:45:31 CET 2019;null;
Logout;Client-Client-Thread-2;null;Client-Thread-2;Fri Nov 08 16:45:31 CET 2019;null;
Logout;Client-Client-Thread-14;null;Client-Thread-14;Fri Nov 08 16:45:31 CET 2019;null;
Logout;Client-Client-Thread-16;null;Client-Thread-16;Fri Nov 08 16:45:31 CET 2019;null;
Logout;Client-Client-Thread-4;null;Client-Thread-4;Fri Nov 08 16:45:31 CET 2019;null;
Logout;Client-Client-Thread-20;null;Client-Thread-20;Fri Nov 08 16:45:31 CET 2019;null;
Logout;Client-Client-Thread-15;null;Client-Thread-15;Fri Nov 08 16:45:31 CET 2019;null;
Logout;Client-Client-Thread-13;null;Client-Thread-13;Fri Nov 08 16:45:31 CET 2019;null;
Logout;Client-Client-Thread-17;null;Client-Thread-17;Fri Nov 08 16:45:31 CET 2019;null;
Logout;Client-Client-Thread-6;null;Client-Thread-6;Fri Nov 08 16:45:31 CET 2019;null;
Logout;Client-Client-Thread-9;null;Client-Thread-9;Fri Nov 08 16:45:31 CET 2019;null;
Logout;Client-Client-Thread-7;null;Client-Thread-7;Fri Nov 08 16:45:31 CET 2019;null;
Logout;Client-Client-Thread-5;null;Client-Thread-5;Fri Nov 08 16:45:31 CET 2019;null;
Logout;Client-Client-Thread-10;null;Client-Thread-10;Fri Nov 08 16:45:31 CET 2019;null;
Login ;Client-Client-Thread-1;null;Client-Thread-1;Fri Nov 08 16:46:22 CET 2019;null;
Login ;Client-Client-Thread-2;null;Client-Thread-2;Fri Nov 08 16:46:22 CET 2019;null;
Login ;Client-Client-Thread-3;null;Client-Thread-3;Fri Nov 08 16:46:22 CET 2019;null;
Login ;Client-Client-Thread-4;null;Client-Thread-4;Fri Nov 08 16:46:22 CET 2019;null;
Login ;Client-Client-Thread-5;null;Client-Thread-5;Fri Nov 08 16:46:22 CET 2019;null;
Login ;Client-Client-Thread-6;null;Client-Thread-6;Fri Nov 08 16:46:22 CET 2019;null;
Login ;Client-Client-Thread-7;null;Client-Thread-7;Fri Nov 08 16:46:22 CET 2019;null;
Login ;Client-Client-Thread-8;null;Client-Thread-8;Fri Nov 08 16:46:22 CET 2019;null;
Login ;Client-Client-Thread-9;null;Client-Thread-9;Fri Nov 08 16:46:22 CET 2019;null;
Login ;Client-Client-Thread-10;null;Client-Thread-10;Fri Nov 08 16:46:22 CET 2019;null;
Login ;Client-Client-Thread-11;null;Client-Thread-11;Fri Nov 08 16:46:23 CET 2019;null;
Login ;Client-Client-Thread-12;null;Client-Thread-12;Fri Nov 08 16:46:23 CET 2019;null;
Login ;Client-Client-Thread-13;null;Client-Thread-13;Fri Nov 08 16:46:23 CET 2019;null;
Login ;Client-Client-Thread-14;null;Client-Thread-14;Fri Nov 08 16:46:23 CET 2019;null;
Login ;Client-Client-Thread-15;null;Client-Thread-15;Fri Nov 08 16:46:23 CET 2019;null;
Login ;Client-Client-Thread-16;null;Client-Thread-16;Fri Nov 08 16:46:23 CET 2019;null;
Login ;Client-Client-Thread-17;null;Client-Thread-17;Fri Nov 08 16:46:23 CET 2019;null;
Login ;Client-Client-Thread-18;null;Client-Thread-18;Fri Nov 08 16:46:23 CET 2019;null;
Login ;Client-Client-Thread-19;null;Client-Thread-19;Fri Nov 08 16:46:23 CET 2019;null;
Login ;Client-Client-Thread-20;null;Client-Thread-20;Fri Nov 08 16:46:23 CET 2019;null;
Login ;Client-Client-Thread-21;null;Client-Thread-21;Fri Nov 08 16:46:23 CET 2019;null;
Login ;Client-Client-Thread-22;null;Client-Thread-22;Fri Nov 08 16:46:23 CET 2019;null;
Login ;Client-Client-Thread-23;null;Client-Thread-23;Fri Nov 08 16:46:23 CET 2019;null;
Login ;Client-Client-Thread-24;null;Client-Thread-24;Fri Nov 08 16:46:23 CET 2019;null;
Login ;Client-Client-Thread-25;null;Client-Thread-25;Fri Nov 08 16:46:23 CET 2019;null;
Login ;Client-Client-Thread-26;null;Client-Thread-26;Fri Nov 08 16:46:23 CET 2019;null;
Login ;Client-Client-Thread-27;null;Client-Thread-27;Fri Nov 08 16:46:23 CET 2019;null;
Login ;Client-Client-Thread-28;null;Client-Thread-28;Fri Nov 08 16:46:23 CET 2019;null;
Login ;Client-Client-Thread-29;null;Client-Thread-29;Fri Nov 08 16:46:23 CET 2019;null;
Login ;Client-Client-Thread-30;null;Client-Thread-30;Fri Nov 08 16:46:23 CET 2019;null;
Chat  ;Client-Client-Thread-3;null;Client-Thread-3;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-21;null;Client-Thread-21;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-30;null;Client-Thread-30;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-20;null;Client-Thread-20;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-19;null;Client-Thread-19;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-6;null;Client-Thread-6;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-12;null;Client-Thread-12;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-13;null;Client-Thread-13;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-11;null;Client-Thread-11;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-18;null;Client-Thread-18;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-9;null;Client-Thread-9;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-14;null;Client-Thread-14;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-28;null;Client-Thread-28;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-10;null;Client-Thread-10;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-7;null;Client-Thread-7;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-4;null;Client-Thread-4;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-22;null;Client-Thread-22;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-2;null;Client-Thread-2;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-27;null;Client-Thread-27;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-8;null;Client-Thread-8;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-16;null;Client-Thread-16;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-5;null;Client-Thread-5;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-23;null;Client-Thread-23;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-26;null;Client-Thread-26;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-15;null;Client-Thread-15;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-29;null;Client-Thread-29;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-25;null;Client-Thread-25;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-17;null;Client-Thread-17;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-1;null;Client-Thread-1;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-24;null;Client-Thread-24;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-26;null;Client-Thread-26;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-30;null;Client-Thread-30;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-26;null;Client-Thread-26;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-21;null;Client-Thread-21;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-7;null;Client-Thread-7;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-3;null;Client-Thread-3;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-19;null;Client-Thread-19;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-12;null;Client-Thread-12;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-27;null;Client-Thread-27;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-25;null;Client-Thread-25;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-1;null;Client-Thread-1;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-3;null;Client-Thread-3;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-16;null;Client-Thread-16;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-6;null;Client-Thread-6;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-3;null;Client-Thread-3;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-5;null;Client-Thread-5;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-23;null;Client-Thread-23;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-19;null;Client-Thread-19;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-13;null;Client-Thread-13;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-4;null;Client-Thread-4;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-26;null;Client-Thread-26;Fri Nov 08 16:46:23 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-27;null;Client-Thread-27;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-1;null;Client-Thread-1;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-24;null;Client-Thread-24;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-23;null;Client-Thread-23;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-27;null;Client-Thread-27;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-20;null;Client-Thread-20;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-4;null;Client-Thread-4;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-22;null;Client-Thread-22;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-26;null;Client-Thread-26;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-24;null;Client-Thread-24;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-26;null;Client-Thread-26;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-30;null;Client-Thread-30;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-28;null;Client-Thread-28;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-2;null;Client-Thread-2;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-11;null;Client-Thread-11;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-17;null;Client-Thread-17;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-22;null;Client-Thread-22;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-16;null;Client-Thread-16;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-18;null;Client-Thread-18;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-13;null;Client-Thread-13;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-1;null;Client-Thread-1;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-9;null;Client-Thread-9;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-7;null;Client-Thread-7;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-25;null;Client-Thread-25;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-10;null;Client-Thread-10;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-8;null;Client-Thread-8;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-21;null;Client-Thread-21;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-19;null;Client-Thread-19;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-3;null;Client-Thread-3;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-29;null;Client-Thread-29;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-12;null;Client-Thread-12;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-1;null;Client-Thread-1;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-24;null;Client-Thread-24;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-20;null;Client-Thread-20;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-14;null;Client-Thread-14;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-15;null;Client-Thread-15;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-24;null;Client-Thread-24;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-23;null;Client-Thread-23;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-5;null;Client-Thread-5;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-1;null;Client-Thread-1;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-22;null;Client-Thread-22;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-6;null;Client-Thread-6;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-13;null;Client-Thread-13;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-3;null;Client-Thread-3;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
Chat  ;Client-Client-Thread-10;null;Client-Thread-10;Fri Nov 08 16:46:24 CET 2019;++++++++++++++++++++;
